4195064 7049
4195584 7049
4195664 7049
4195688 3972
4195712 1885
4195776 3972
4195888 3972
4195928 3972
4196080 3972
4196136 3453
4196168 2060
4196240 1885
4196336 1885
4196368 1885
4196376 1885
4196464 4989
4196504 5164
4196560 4618
4196568 5164
4196960 5164
4197648 2
4197656 2
4197664 2
4197736 2
4197744 2
4197752 2
4197760 2
4198280 284
4198304 348
4198336 130
4198360 130
4198488 9
4198496 9
4199008 29
4199024 29
4199424 4
4199432 4
4199440 4
4199584 2
4199592 2
4199600 2
4199624 40
4199632 40
4199640 40
4199784 19
4199792 19
4199824 7
4199832 7
4199864 2
4199872 2
4199880 2
4199904 27
4199912 27
4199968 2
4199976 2
4199984 2
4200024 356
4200040 350
4200056 6
4200096 6
4200120 6
4200440 350
4200472 350
4200912 356
4200944 356
4200968 63
4200976 63
4201016 63
4201072 172
4201080 172
4201088 172
4201112 172
4201120 172
4201192 7
4201512 76
4201520 76
4201544 14
4201552 14
4201576 47
4201584 47
4201608 81
4201632 81
4201824 6
4201832 6
4201840 6
4201848 6
4201960 29
4201968 29
4201976 29
4201992 29
4202072 21
4202080 21
4202088 21
4202096 21
4202272 25
4202280 25
4202312 4
4202320 4
4202344 4
4202528 4
4202872 29
4202880 29
4203000 30
4203136 14
4203144 14
4203160 14
4203168 14
4203208 14
4203288 14
4203296 14
4203304 14
4203328 15
4203336 15
4203352 15
4203360 15
4203384 15
4204624 2
4204632 2
4205280 15
4205536 29
4206024 29
4206032 29
4206208 172
4206544 21
4206608 21
4206616 21
4206872 10
4206880 10
4206968 10
4207184 11
4207192 11
4207304 11
4207352 27
4207360 27
4207376 27
4207416 27
4207424 27
4207432 27
4207568 142
4207584 142
4207616 19
4207648 60
4207656 60
4207664 60
4207696 60
4207736 12
4207768 12
4207848 15
4208984 9
4208992 9
4209000 9
4209032 9
4212040 131
4212464 2
4212520 2
4212536 7
4212576 7
4212592 2
4212632 2
4212696 5
4212720 5
4212752 5164
4212760 5164
4212968 5164
4212976 5164
4213008 5164
4213064 4614
4213096 1578
4213136 3586
4221472 9
4221480 9
4221488 9
4221840 9
4221888 231
4221912 39
4221968 30
4221976 30
4221984 30
4222024 30
4222064 39
4222088 39
4222112 218
4222120 218
4222168 218
4222176 218
4222232 218
4222248 997
4222256 997
4222264 997
4222304 997
4228384 218
4228392 218
4228400 218
4228408 218
4231016 1885
4231184 1247
4231192 1247
4231200 1247
4231240 1035
4231296 2566
4231344 2076
4231360 681
4231368 681
4231376 681
4231416 681
4231464 192
4231488 1885
4231496 1885
4231512 1885
4231528 1885
4231584 1864
4231680 2
4231688 2
4231696 2
4231736 2
4231968 2
4231984 647
4231992 647
4232000 647
4232024 647
4232104 4167
4232144 4167
4232184 4167
4232192 4167
4232200 4167
4232304 4167
4232312 4167
4232328 4167
4232336 4167
4232344 4167
4232400 4164
4232440 4167
4232448 4167
4232472 4167
4232544 647
4232560 647
4232568 647
4232672 605
4232696 605
4232712 645
4232728 645
4232752 645
4232776 645
4232856 559
4232864 559
4232960 80
4233000 17
4233016 80
4233024 80
4233120 80
4233256 567
4233264 567
4233312 567
4233376 393
4233432 130
4233568 531
4233720 114
4233728 114
4233760 114
4233784 47
4233792 47
4233800 47
4233808 47
4233872 47
4233912 47
4233928 47
4234128 47
4234248 21
4234400 47
4234416 47
4234424 47
4234432 47
4234496 47
4234536 47
4234552 47
4234560 47
4234584 47
4234592 47
4234616 47
4234784 47
4234792 47
4234808 47
4234856 21
4235080 21
4235104 20
4235136 210
4235176 189
4235184 189
4235232 21
4235240 21
4235296 21
4235328 21
4235336 21
4235344 21
4235456 21
4235464 21
4235472 21
4235480 21
4235544 21
4235584 21
4235600 135
4235616 88
4235640 88
4235864 67
4238992 67
4239080 67
4239232 67
4239400 67
4239408 67
4239432 67
4239472 67
4240312 67
4240320 67
4240360 67
4240368 67
4240384 67
4240440 402
4240568 268
4240584 268
4240664 67
4240672 67
4240704 67
4240968 67
4240984 67
4241016 67
4241024 67
4241048 67
4241344 67
4241352 67
4241376 67
4241544 67
4241560 67
4241648 67
4241696 67
4241840 67
4242024 67
4242040 67
4244592 207
4244704 84
4244752 80
4244832 7
4245120 207
4245128 207
4245136 207
4245144 207
4245184 207
4245224 207
4245256 42
4245320 28
4245504 165
4245592 7
4245656 7
4245800 139
4245864 49
4246064 58
4246080 58
4246096 58
4246216 973
4246240 1885
4246248 1885
4246256 1885
4246264 1885
4246272 1885
4246280 1885
4246288 1885
4246296 1885
4246304 1885
4246312 1885
4246320 1885
4252224 14
4252232 14
4252288 22
4252296 22
4252336 22
4252352 22
4252368 22
4252424 2
4252480 158
4252488 158
4252544 158
4252568 158
4252648 316
4252656 316
4252664 316
4252672 316
4252736 158
4252744 158
4252784 158
4252800 158
4252832 158
4252840 158
4252864 158
4252904 158
4252912 158
4252936 160
4253024 160
4253032 160
4253040 160
4253072 22
4253088 22
4253120 138
4253152 242
4253176 40
4253296 242
4253312 160
4253320 160
4253368 25
4253488 153
4253528 242
4253544 242
4253568 40
4253592 40
4253616 40
4253640 40
4253648 40
4253672 242
4253688 242
4253704 160
4253712 160
4253728 37
4253736 37
4253752 37
4253776 2
4254032 160
4254040 160
4254048 160
4254088 2
4254128 133
4254160 16
4254184 149
4254336 135
4254376 160
4254384 160
4254392 160
4254400 160
4254408 160
4254416 160
4254424 160
4254432 160
4254440 160
4255968 1
4255976 1
4256000 1
4256032 1
4256056 1
4256064 1
4256088 1
4256096 1
4256104 1
4256112 1
4256144 1
4256160 1
4256176 1
4256200 1
4256208 1
4256624 1
4256704 1
4256728 1
4257328 1
4258744 1
4258952 1
4258976 1
4259536 1
4259560 1
4259584 1
4259672 1
4259696 1
4259720 1
4259792 1
4259808 1
4259832 1
4259864 1
4259920 1
4260032 1
4260152 1
4260360 1
4260368 1
4260424 1
4260448 1
4260512 1
4260640 1
4260656 1
4260720 1
4260736 1
4260816 1
4260864 1
4260952 1
4260984 1
4261096 1
4261160 1
4261200 1
4261232 1
4261248 1
4261264 1
4261288 1
4261352 1
4261600 1
4261664 1
4261688 1
4261768 1
4261784 1
4261888 1
4262144 1
4262160 1
4262208 1
4262256 1
4262320 1
4262328 1
4262344 1
4262400 1
4262496 1
4262520 1
4262664 1
4262696 4
4262704 4
4262712 4
4262720 4
4262784 1
4262792 1
4262800 1
4262848 1
4262856 1
4262864 1
4262872 1
4262880 1
4262888 1
4262896 1
4262904 1
4262912 1
4262920 1
4262960 244
4262968 244
4263040 244
4263048 244
4263080 42
4263096 40
4263128 244
4263264 244
4263288 40
4263320 40
4263392 1
4263456 1
4263464 1
4263472 244
4263512 202
4263584 1
4263688 1
4263704 1
4263736 1
4263928 243
4264056 243
4264088 41
4264112 41
4264248 41
4264288 38
4264296 38
4264408 243
4264424 40
4264440 40
4264464 40
4264472 40
4264560 243
4264752 243
4264768 1
4264784 1
4264816 1
4264840 1
4265128 1
4265160 1
4265360 242
4265368 242
4265392 205
4265976 201
4266000 40
4266032 40
4266040 40
4266088 37
4266112 37
4266120 37
4266136 37
4266144 37
4266296 242
4266584 37
4266624 243
4266632 243
4266672 243
4266704 244
4266712 244
4266720 244
4266728 244
4266736 244
4266744 244
4266752 244
4266760 244
4266960 6
4266992 6
4267032 4
4267048 6
4267056 6
4267064 6
4267192 6
4267248 6
4267360 6
4267368 6
4267376 6
4267384 6
4267392 6
4267416 1
4267576 1
4270024 33
4270032 33
4270072 29
4270160 29
4270184 598
4270192 598
4270208 590
4270224 390
4270240 204
4270248 204
4270264 2
4270280 202
4270312 8
4270328 45
4270360 40
4270368 40
4270408 40
4270480 40
4281264 29
4281288 29
4281296 29
4281344 29
4281632 14
4281888 14
4281896 14
4281912 14
4281936 14
4282152 14
4282160 14
4282168 14
4282240 14
4282256 29
4282352 29
4282360 29
4282416 29
4282424 29
4282448 29
4282464 29
4282472 29
4282552 14
4282560 14
4282608 29
4282616 29
4282624 29
4282632 29
4282640 29
4282648 29
4282768 33
4282776 33
4282840 18
4282864 33
4282896 33
4283008 18
4283096 33
4283120 4
4283632 33
4283656 26
4283880 26
4283904 26
4283936 4
4283952 4
4284024 33
4284096 33
4284136 26
4284152 26
4284312 26
4284352 26
4284520 26
4284560 33
4284648 33
4284720 26
4284736 18
4284752 18
4284776 14
4284816 4
4284824 4
4284848 4
4284880 33
4285120 33
4285128 33
4285152 33
4285160 33
4285168 33
4285176 33
4285184 33
4285192 33
4285200 33
4285208 33
4285568 2
4286544 60
4286600 60
4286640 60
4286696 33
4286760 2
4286768 2
4286784 31
4286848 60
4286896 60
4286912 31
4286928 29
4286936 29
4287008 64
4287016 64
4287048 64
4287080 64
4287128 301
4287448 60
4287472 32
4287480 32
4287520 13
4287528 13
4287544 13
4287576 13
4287584 13
4287592 13
4287616 13
4287720 64
4287752 60
4288584 60
4289360 60
4289520 60
4289536 60
4289752 60
4289960 60
4290360 58
4290368 58
4290592 33
4290600 33
4290624 2
4291848 2
4291864 2
4291936 2
4292032 2
4292056 2
4292064 2
4292072 2
4292096 2
4292104 2
4292208 2
4292224 2
4292232 2
4292816 62
4293152 60
4293168 60
4293176 60
4293192 58
4293312 60
4293336 29
4293496 31
4293504 31
4293680 31
4293704 7
4294024 7
4294056 7
4294112 7
4294152 7
4294160 7
4294192 7
4294224 3
4294232 3
4294248 3
4294264 3
4294280 3
4294296 3
4294416 24
4294776 24
4294992 2
4295000 2
4295128 2
4295160 2
4295184 2
4295352 2
4295376 2
4295448 2
4295696 22
4295864 22
4295896 22
4295952 22
4296000 22
4296016 22
4296024 22
4296232 22
4296288 22
4296432 4
4296520 31
4296528 31
4296592 60
4296600 60
4296608 60
4296616 60
4296624 60
4296632 60
4296640 60
4296648 60
4296656 60
4296664 60
4296752 2
4296760 2
4296768 2
4296776 2
4296872 2
4296880 2
4297304 2
4297312 2
4297320 2
4297328 2
4297336 2
4297344 2
4298464 2
4298536 2
4298904 2
4298912 2
4298920 2
4298928 2
4298936 2
4298944 2
4298952 2
4299048 15
4299072 15
4299080 15
4299088 52
4299104 633
4299120 15
4299128 15
4299168 15
4299184 618
4299200 37
4299736 15
4299744 15
4299752 15
4299760 15
4299768 15
4307512 2
4307536 2
4307776 2
4307784 2
4307792 2
4307872 2
4307912 2
4307920 2
4307928 2
4307936 2
4307944 2
4307952 2
4307992 2
4308104 1
4308112 1
4308136 1
4308160 1
4308168 1
4308176 1
4308184 1
4308192 1
4308208 1
4308232 1
4308240 1
4308272 1
4308280 1
4308288 2
4308392 2
4308656 2
4308896 2
4308904 2
4308936 2
4308968 2
4309056 2
4309064 2
4309096 2
4309120 2
4309200 4
4309208 4
4309216 4
4309224 4
4309288 2
4309296 2
4309320 2
4309344 2
4309368 2
4309376 2
4309400 2
4309424 2
4309464 2
4309480 2
4309496 2
4309504 2
4309512 2
4309520 2
4309752 2
4309784 2
4309792 2
4309800 2
4309864 2
4309872 2
4309880 2
4309888 2
4309896 2
4309904 2
4309968 2
4309976 2
4309992 2
4310008 2
4310064 2
4310088 2
4310824 7
4310864 7
4310976 16
4310992 7
4311008 9
4311032 7
4311096 7
4311104 7
4311112 7
4311208 7
4311464 7
4311488 7
4311536 7
4311544 7
4311608 7
4311616 7
4311680 7
4311840 7
4311888 7
4311904 7
4311920 2
4311928 2
4312576 2
4312608 7
4312672 7
4312696 2
4312760 2
4312792 2
4312816 2
4312888 2
4312896 2
4312920 2
4312976 2
4312992 2
4313048 2
4313056 2
4313064 2
4313072 2
4313080 2
4313088 2
4313096 2
4313104 2
4313112 2
4314480 2
4314520 2
4314528 2
4314544 2
4314608 2
4314616 2
4314664 2
4314672 2
4314680 2
4314752 2
4314848 2
4314920 2
4315136 2
4315160 1
4315176 1
4315200 2
4315320 2
4315392 2
4315400 2
4315408 2
4316856 40
4316912 40
4316920 40
4317208 40
4317264 40
4317312 40
4317320 40
4317560 40
4317648 40
4317656 40
4317712 40
4317720 40
4317736 40
4317752 40
4317856 40
4319152 60
4319160 60
4319168 60
4319176 60
4319184 60
4319192 60
4319200 60
4319208 60
4319216 60
4319328 3
4319344 3
4319424 3
4319440 1
4319448 1
4319496 3
4319504 3
4319520 1
4319528 1
4319584 1
4319592 1
4320256 99
4320264 99
4320272 99
4320280 99
4320288 99
4320296 99
4320304 99
4322336 4
4322344 4
4322360 3
4322376 1
4322392 3
4322408 1
4322424 2
4322440 2
4322664 37
4322736 37
4322744 37
4322752 37
4322784 24
4322800 13
4322808 13
4322856 13
4322864 13
4322896 13
4325136 428
4325144 428
4325152 428
4325192 428
4325240 85
4325280 69
4325296 69
4325480 85
4325496 59
4325504 59
4325512 59
4325528 59
4325536 487
4325592 47
4325600 47
4325608 47
4325648 47
4325656 47
4325688 47
4325696 47
4325704 47
4325728 47
4325784 381
4325808 205
4325816 205
4325832 205
4325848 205
4325864 205
4325880 205
4326000 381
4327064 428
4327072 428
4327080 428
4327176 128
4327208 29
4327216 29
4327304 118
4327312 118
4327584 29
4327592 29
4327624 16
4327672 99
4327688 364
4327744 364
4327760 265
4327792 128
4327800 128
4327808 128
4327816 128
4327824 128
4327832 128
4327840 128
4327848 128
4327928 128
4327936 128
4327944 128
4328192 128
4328688 128
4328696 128
4328728 128
4328960 128
4328992 128
4329024 128
4329072 128
4329096 128
4329208 128
4329216 128
4329224 128
4329232 128
4329240 128
4329328 81
4329336 81
4329360 81
4329448 81
4329456 81
4329488 81
4329568 81
4329616 81
4329624 81
4329672 81
