4218600 0
4219224 0
4219232 1
4219320 0
4219336 0
4219352 0
4219408 0
4219416 0
4219424 0
4219576 0
4219600 0
4219664 0
4219752 0
4219856 0
4219872 0
4220032 0
4220040 0
4220064 0
4220072 3
4220616 0
4220928 0
4220936 0
4221064 0
4221080 0
4221272 0
4221312 0
4221328 0
4221336 0
4221368 3
4221376 3
4221408 1
4221536 0
4221568 0
4221576 0
4266528 3
4266544 2
4266624 2
4266632 0
4266688 0
4266704 0
4266776 0
4266864 0
4266872 0
4266880 0
4266952 0
4266968 0
4267008 0
4267216 0
4267232 0
4267272 1
4267280 0
4267408 0
4267600 0
4267608 0
4267616 0
4267640 0
4267648 0
4267656 0
4279792 2
4279912 0
4279984 0
4279992 0
4280304 0
4280344 0
4280512 0
4280528 0
4280560 0
4280584 0
4280592 0
4280600 0
4280672 0
4280680 0
4280736 0
4280768 0
4280984 0
4281112 0
4281120 0
4281128 0
4281136 0
4281144 0
4281168 0
4281376 0
4281392 0
4281464 0
4281472 0
4281512 1
4281648 0
4281656 0
4281808 0
4281816 0
4281824 0
4281832 0
4281856 0
4281880 0
4282808 3
4282816 3
4282824 3
4282832 1
4282840 1
4282848 2
4282888 3
4283048 0
4283104 1
4283152 2
4283224 3
4283288 0
4283296 0
4283304 0
4283312 0
4283320 0
4283328 0
4283336 0
4283344 0
4283384 2
4283392 0
4283496 0
4283512 0
4283560 1
4283656 0
4283728 3
4283792 0
4283800 0
4283808 0
4283816 0
4283824 0
4283832 0
4283840 0
4283880 3
4283888 0
4284064 0
4284112 0
4284160 3
4284232 3
4284296 0
4284304 0
4284312 0
4284320 0
4284328 0
4284336 0
4284344 0
4284352 0
4289000 0
4289024 0
4289072 0
4289512 0
4289520 1
4289528 0
4289536 0
4289544 0
4355632 1
4355720 0
4355736 0
4355768 0
4355792 0
4355800 1
4355888 0
4355896 0
4356232 2
4356240 0
4356248 0
4356256 0
4356264 0
4356272 0
4356280 0
4356288 0
4363376 0
4363432 3
4363488 0
4363552 0
4363560 0
4363568 0
4363576 0
4372200 0
4372312 0
4379240 3
4379256 2
4379320 0
4379384 0
4379400 0
4379408 0
4392952 0
4393008 0
4393128 0
4393144 0
4393152 0
4406112 0
4406136 0
4406368 0
4406472 0
4406536 0
4406544 0
4406552 0
4406560 1
4406568 0
4409912 3
4409920 1
4410056 1
4410096 0
4410168 0
4410216 0
4410248 0
4410264 0
4410304 3
4410368 3
4410376 0
4410384 0
4410392 0
4410400 0
4410408 0
4410416 0
4425656 3
4425664 0
4425752 0
4425784 0
4425848 2
4425856 0
4425864 0
4425872 0
4427424 2
4427448 2
4427536 0
4427568 0
4427576 0
4427616 0
4427632 0
4427672 0
4427680 0
4427744 0
4427816 0
4427888 0
4427952 0
4427960 1
4427968 0
4427976 0
4427984 0
4427992 0
4428000 0
4453672 0
4453680 3
4453688 3
4453720 0
4453824 3
4453896 3
4453992 3
4454056 3
4454064 3
4454072 3
4454080 3
4454144 0
4454160 0
4454176 0
4454192 0
4454264 0
4454328 0
4454336 0
4454352 0
4454496 0
4454536 0
4454576 1
4454616 1
4454664 1
4454712 0
4454744 0
4454880 0
4454952 0
4454960 0
4455016 0
4455080 1
4455144 0
4455208 0
4455256 0
4455288 0
4455648 0
4455664 0
4455792 0
4455832 0
4455840 0
4455880 0
4455888 0
4455952 3
4455992 3
4456008 0
4456024 0
4456040 0
4456056 0
4456088 0
4456104 3
4456112 0
4456120 0
4456160 0
4456168 0
4456176 0
4456184 0
4456192 0
4456200 0
4456208 0
4456216 1
4456256 1
4456272 0
4456288 0
4456432 0
4456448 0
4456472 0
4456536 0
4456576 0
4456600 0
4456648 0
4456664 0
4456792 0
4456864 0
4456888 0
4456936 1
4457584 1
4457632 0
4457640 0
4457648 0
4457656 0
4457664 0
4457672 0
4457680 0
4457688 0
4457696 0
4457704 0
4471736 3
4471752 3
4471912 0
4471928 0
4471976 1
4472008 0
4472096 0
4472104 0
4472128 0
4472216 0
4472232 0
4472240 0
4472672 0
4472680 0
4472888 3
4472904 0
4472992 0
4473000 0
4473008 0
4473144 1
4473152 1
4473216 0
4473264 0
4473464 0
4473472 0
4473512 1
4473536 1
4473544 1
4473552 1
4473560 1
4473616 1
4473624 0
4473656 0
4473696 0
4473720 0
4473736 1
4473768 1
4473800 1
4473824 3
4473912 1
4473920 0
4473928 1
4473944 0
4476368 2
4476384 1
4476392 0
4476560 0
4476576 0
4476624 0
4476656 0
4476744 1
4476752 0
4476776 0
4476864 0
4476880 0
4476888 0
4477320 0
4477328 0
4477736 0
4477744 0
4477752 0
4477896 0
4477904 1
4477968 0
4478016 0
4478168 2
4478192 0
4478216 0
4478224 0
4478264 3
4478288 0
4478296 0
4478304 0
4478312 0
4478368 1
4478376 0
4478408 0
4478448 0
4478472 0
4478488 0
4478520 0
4478616 0
4478624 0
4478784 0
4478808 3
4478872 0
4478880 0
4478888 0
4478896 0
4478904 0
4478912 0
4478920 0
4478928 0
4478936 0
4478944 0
4479040 0
4479056 0
4479088 0
4479216 2
4479224 0
4479248 0
4479352 0
4479360 0
4479704 0
4479776 0
4480032 0
4480080 0
4480232 3
4480248 0
4480256 0
4480280 0
4480288 0
4480328 2
4480344 0
4480352 1
4480376 3
4480424 0
4480432 0
4480456 0
4480608 0
4480768 0
4480784 0
4480792 0
4480800 0
4480840 0
4480848 0
4480856 1
4481544 0
4481552 3
4481560 3
4481592 0
4481720 2
4481728 0
4481752 0
4481864 1
4481880 0
4481888 0
4482112 0
4482240 0
4482264 0
4482280 0
4482288 0
4482464 0
4482472 1
4482504 2
4482520 2
4482528 0
4482576 0
4482584 0
4482592 0
4482600 0
4482608 0
4482616 0
4482624 0
4483680 0
4483688 0
4483696 0
4483728 0
4483856 2
4483864 0
4483888 0
4483976 0
4483992 1
4484000 0
4484192 0
4484320 0
4484360 0
4484368 0
4484392 0
4484416 1
4484504 0
4484512 0
4484584 0
4484592 0
4484600 0
4484608 0
4485352 3
4485368 3
4485400 0
4485512 2
4485520 0
4485544 0
4485632 0
4485648 1
4485656 0
4485696 0
4485760 0
4485784 0
4485808 3
4485816 0
4485840 0
4485872 0
4485936 3
4485944 0
4485952 0
4485960 0
4485968 0
4485976 0
4485984 0
4495032 3
4495048 3
4495144 0
4495200 0
4495208 0
4495240 3
4495336 0
4495344 0
4496176 0
4496256 0
4496328 2
4496384 0
4496512 0
4496568 0
4496608 0
4496648 3
4496664 0
4496712 1
4496784 1
4496792 1
4497048 2
4497128 0
4497136 0
4497144 0
4497152 0
4497160 0
4497168 0
4497176 0
4497216 3
4497288 0
4497344 0
4497456 0
4497504 0
4497544 3
4497608 0
4497616 0
4497624 1
4497632 0
4497640 0
4497680 3
4497696 3
4497736 0
4497784 0
4497824 0
4497856 0
4497872 0
4497928 0
4497936 0
4497944 0
4497952 0
4497960 0
4498432 0
4498536 0
4498704 1
4498712 1
4499200 0
4499224 3
4499288 0
4499384 1
4499392 1
4499512 0
4499576 2
4499584 2
4499592 2
4499600 2
4499608 2
4499616 2
4518288 3
4518304 3
4518320 3
4518328 1
4518336 1
4518440 0
4518456 0
4518504 1
4518520 0
4518536 0
4518552 0
4518656 0
4518736 0
4518776 0
4518784 0
4518952 0
4518960 0
4519024 0
4519040 0
4519056 0
4519072 0
4519080 0
4519328 0
4519344 0
4519352 0
4519496 0
4519512 0
4519520 0
4519672 0
4519688 0
4519704 0
4519712 0
4519888 0
4519960 0
4519968 0
4519976 0
4519984 0
4519992 0
4520000 0
4520008 0
4520016 0
4520056 0
4520072 0
4520088 3
4520104 3
4520112 0
4520120 0
4520224 0
4520240 0
4520304 0
4520440 0
4520520 3
4520560 0
4520568 0
4520736 0
4520744 0
4520808 0
4520824 0
4520840 0
4520856 0
4520864 0
4521112 0
4521280 0
4521312 0
4521328 0
4521504 0
4521576 0
4521592 0
4521600 0
4521608 0
4521616 0
4521624 0
4521632 0
4521640 0
4549464 0
4549472 0
4549536 0
4549600 0
4549608 0
4549664 3
4549680 3
4549744 0
4549880 0
4549944 0
4550008 0
4550016 0
4550024 0
4550032 0
4550040 0
4550048 0
4550056 0
4550088 3
4550152 0
4550448 0
4550512 0
4550520 0
4550528 0
4550536 0
4550544 0
4550552 0
4561048 3
4561056 3
4561112 0
4561176 0
4561184 0
4561192 0
4561200 0
4563880 0
4563888 0
4563896 0
4563944 0
4563960 0
4564016 0
4564144 0
4564320 0
4564464 2
4564544 1
4564560 1
4567264 3
4567368 0
4567432 0
4567440 0
4567448 0
4567544 3
4567552 0
4567560 3
4567632 0
4567696 0
4567704 0
4567712 0
4567720 0
4573376 0
4573440 0
4573448 1
4573456 0
4573496 3
4573504 3
4573576 0
4573640 0
4573648 0
4573656 0
4578760 0
4578856 0
4578872 0
4578912 0
4579072 0
4579080 0
4579096 1
4579192 0
4579224 1
4579328 0
4579336 0
4579344 0
4579408 0
4579432 0
4579568 0
4579576 0
4579584 0
4579608 0
4579624 1
4579632 1
4579640 0
4579728 0
4579808 0
4579816 0
